nombre_entidad,nit_entidad,nivel,orden,numero_de_resolucion,documento_contratista,nombre_contratista,numero_de_contrato,valor_sancion,fecha_de_publicacion,ruta_de_proceso,cod_depto,cod_mpio,dpto,nom_mpio
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0270-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0270-2018,0,2018-05-10T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7136,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0402-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0402-2019,0,2019-06-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8637,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0272-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0272-2019,0,2019-04-29T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8416,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0402-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0402-2019,0,2019-06-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8624,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0402-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0402-2019,0,2019-06-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8620,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0492-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION NRO 0492-2018,0,2018-09-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7596,50,50001,META,VILLAVICENCIO
FUERZA AÉREA COLOMBIANA,899999102,NACIONAL,NACIONAL CENTRALIZADO,006,9006800438,IRS SOLUCIONES INTEGRALES SAS,038-00-E-CACOM2-GRUSE-25-2016,2254070.24,2016-09-06T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4496,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0694-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0694-2018,0,2018-12-06T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7879,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0455-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0455-2018,0,2018-08-15T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7462,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0075-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0075-2019,0,2019-02-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8116,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0259-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0259-2019,0,2019-04-15T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8376,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0237-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0237-2019,0,2019-04-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8357,50,50001,META,VILLAVICENCIO
FUERZA AÉREA COLOMBIANA,899999102,NACIONAL,NACIONAL CENTRALIZADO,RESOLUCIÓN No.004,9006800438,IRS SOLUCIONES INTEGRALES SAS,038-00-E-CACOM-2-GRUSE-25-2016,0,2016-08-04T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4255,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0576-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0576-2018,0,2018-11-08T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7818,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0559-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0559-2018,0,2018-10-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7740,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0335-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0335-2018,0,2018-06-13T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7220,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0165-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCIÓN 0165-2018,0,2018-03-27T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6937,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0297-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0297-2019,0,2019-05-13T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8456,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0190-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0190-2019 (Marzo 11-19),0,2019-03-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8236,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0327-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0327 -2019,0,2019-05-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8519,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0669-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0669-2018,0,2018-11-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7877,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0402-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0402-2018,0,2018-07-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7257,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0540-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0540 -2019,0,2019-09-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8898,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0162-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0162-2018,0,2018-03-20T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6901,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0126-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0126-2018,0,2018-03-05T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6858,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0455-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0455 -2019,0,2019-07-31T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8736,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0021-2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION No  0021-2018,0,2018-04-25T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7076,50,50001,META,VILLAVICENCIO
FUERZA AÉREA COLOMBIANA,899999102,NACIONAL,NACIONAL CENTRALIZADO,RESOLUCIÓN No.003,900642019,COOPERATIVA MULTIACTIVA DE PROVISION DE BIENES Y S,042-00-E-CACOM-2-GRUAL-2016,2041600,2016-08-04T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4101,50,50001,META,VILLAVICENCIO
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,0498-2019,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCION 0498 -2019,0,2019-08-29T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=8817,50,50001,META,VILLAVICENCIO
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,1882 del 06 de julio de 2018,9007629846,FUNDACION PROSPERAR Y VIDA,414 DE 2016,12622236,2018-07-06T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9180,47,47189,MAGDALENA,CIENAGA
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,2535 DEL 12 DE SEPTIEMBRE DE 2019,9007629846,FUNDACION PROSPERAR Y VIDA,414 DE 2016,112987306,2019-09-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9181,47,47189,MAGDALENA,CIENAGA
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,2253 DEL 06 DE SEPTIEMBRE DE 2019,9007741788,FUNDACION PARA EL DESARROLLO SOCIAL INTEGRAL - FUN,317 DE 2018,6067739,2019-09-06T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9184,47,47189,MAGDALENA,CIENAGA
AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),830125996,NACIONAL,NACIONAL DESCENTRALIZADO,628 DE 2016 Y 1817 DE 2016,9003730922,SOCIEDAD YUMA CONCESIONARIA SA,CONTRATO DE CONCESION 007-2010,0,2016-05-02T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4878,47,47189,MAGDALENA,CIENAGA
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,085 del 07 de febrero de 2017,806006079,FUNDACION MULTIACTIVA EMPRENDIENDO,212 DEL 2016,35608860,2017-02-07T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4999,47,47189,MAGDALENA,CIENAGA
INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,1757,900762984,FUNDACION PROSPERAR Y VIDA,414 DE 2016,37884831,2017-08-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6035,47,47189,MAGDALENA,CIENAGA
MAGDALENA - INSTITUTO DE TRÁNSITO Y TRANSPORTE DE CIÉNAGA MAGDALENA - INTRACIENAGA,819004646,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,4754 de 2016,8020135085,GESTION Y CONSULTORIA INTEGRAL SAS,Contrato 001 de 2014,4826178,2016-12-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=4875,47,47189,MAGDALENA,CIENAGA
BOYACÁ - GOBERNACIÓN,891800498,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 491 DE 2019,814004175,PSI PRODUCTOS Y SERVICIOS DE INGENIERIA SAS,3665 DE 2013 - LP 05 DE 2013,72069791,2019-04-22T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9138,15,15469,BOYACA,MONIQUIRA
BOYACÁ - GOBERNACIÓN,891800498,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,RESOLUCION 491 DE 2019,814004175,PSI PRODUCTOS Y SERVICIOS DE INGENIERIA SAS,3665 DE 2013 - LP 05 DE 2013,72069791,2019-04-22T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=9139,15,15469,BOYACA,MONIQUIRA
CAS - CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER,NO DEFINIDO,NACIONAL,NACIONAL DESCENTRALIZADO,RESOLUCION DGL 00000841,1095908916,LAURA CAROLINA SERRANO PARRA,CONTRATO No 00832-2012,0,2014-09-24T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1237,68,68001,SANTANDER,BUCARAMANGA
FISCALÍA GENERAL DE LA NACIÓN (FGN),800152783,NACIONAL,NACIONAL CENTRALIZADO,770,9000719969,HEGO OFFIS SAS,022-2014,52960283,2015-05-26T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2892,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,442,900188899,MOVILIZAMOS SA,CONTRATO DE CONCESION DOS (M-LP-004-2007),943200,2013-07-02T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=343,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,240,900186817,METROCINCO PLUS SA,CONCESION UNO,1288700,2017-09-25T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6220,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,453,900186817,METROCINCO PLUS SA,CONTRATO DE CONCESION UNO (M-LP-003-2007),117900,2013-07-10T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=328,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,670,900188899,MOVILIZAMOS SA,CONTRATO DE CONCESION DOS (M-LP-004-2007),8160480,2012-11-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=336,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,596,900186817,METROCINCO PLUS SA,CONTRATO DE CONCESION UNO (M-LP-003-2007),471600,2013-12-09T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=332,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,191,900188899,MOVILIZAMOS SA,CONTRATO DE CONCESION DOS,624994,2018-10-23T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=7776,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - GOBERNACIÓN,890201235,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,13975,900688732,UNION TEMPORAL ANANIAS SANTANDER,352 DE 2014,497200880,2014-08-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2103,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,137,900188899,MOVILIZAMOS SA,CONCESION DOS,6160000,2015-04-28T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2263,68,68001,SANTANDER,BUCARAMANGA
UNIDAD ADMINISTRATIVA ESPECIAL DEL SISTEMA DE PARQUES NACIONALES NATURALES,830016624,NACIONAL,NACIONAL DESCENTRALIZADO,RESOLUCION No. 003 - 2015,91429069,MANUEL GALVIS RUEDA,CPS-048-2015,1995000,2015-01-20T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1687,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,163,900188899,MOVILIZAMOS SA,CONTRATO DE CONCESION DOS (M-LP-004-2007),9431200,2013-02-01T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=339,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,259,900186817,METROCINCO PLUS SA,CONCESION UNO,6160000,2015-07-30T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2550,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,664,900188899,MOVILIZAMOS SA,CONTRATO DE CONCESION DOS (M-LP-004-2007),19947840,2012-11-02T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=335,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,317,900188899,MOVILIZAMOS SA,CONTRATO DE CONCESION DOS (M-LP-004-2007),471600,2013-04-10T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=341,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,RESOLUCIÓN No. 443 DE 2015,9001868173,METROCINCO PLUS SA,CONCESION UNO,267740,2015-12-15T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6117,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,318,900186817,METROCINCO PLUS SA,CONTRATO DE CONCESION UNO (M-LP-003-2007),471600,2013-04-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=325,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,565,900186817,METROCINCO PLUS SA,CONTRATO DE CONCESION UNO (M-LP-003-2007),943200,2013-10-29T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=331,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,368,900186817,METROCINCO PLUS SA,CONTRATO DE CONCESION UNO (M-LP-003-2007),471600,2013-05-14T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=326,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,RESOLUCIÓN No. 205 DE 2017,9001868173,METROCINCO PLUS SA,CONCESION UNO,644350,2017-09-13T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=6116,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,084,900186817,METROCINCO PLUS SA,CONCESION UNO,1030960,2015-03-18T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2203,68,68001,SANTANDER,BUCARAMANGA
UNIDAD ADMINISTRATIVA ESPECIAL DEL SISTEMA DE PARQUES NACIONALES NATURALES,830016624,NACIONAL,NACIONAL DESCENTRALIZADO,DTAN RES. 103 DEL 7 DE OCTUBRE DE 2014,1095802909,AHIEZER SANCHEZ MARTINEZ,DTAN-CV-045-2013,503000,2014-10-07T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1523,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,162,900188899,MOVILIZAMOS SA,CONTRATO DE CONCESION DOS (M-LP-004-2007),3301200,2013-02-01T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=338,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,199,900836817,METROCINCO PLUS SA,CONCESION UNO,758296000,2014-07-18T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1259,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,482,900186817,METROCINCO PLUS SA,CONTRATO DE CONCESION UNO (M-LP-003-2007),471600,2013-08-06T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=329,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,606,900188899,MOVILIZAMOS SA,CONTRATO DE CONCESION DOS (M-LP-004-2007),18628200,2013-12-11T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=346,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,076,900188899,MOVILIZAMOS SA,CONTRATO DE CONCESION DOS (M-LP-004-2007),492800,2014-03-20T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=526,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,262,900836817,METROCINCO PLUS SA,CONCESION UNO,985600,2014-09-12T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1260,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,675,900188899,MOVILIZAMOS SA,CONTRATO DE CONCESION DOS (M-LP-004-2007),225773280,2012-11-13T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=337,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,060,900186817,METROCINCO PLUS SA,CONTRATO DE CONCESION UNO (M-LP-003-2007),2956800,2014-03-05T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=525,68,68001,SANTANDER,BUCARAMANGA
SANTANDER - METROLINEA S.A.,830507387,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,126,900188899,MOVILIZAMOS SA,CONCESION DOS,1971200,2014-05-13T00:00:00.000,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=1320,68,68001,SANTANDER,BUCARAMANGA
